State,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,Percent,Absolute,Percent,Absolute
Alabama,102.646851366564,98.4611141576103,104.9325037121558,109.5631354768253,108.777542865247,107.7793462699501,108.0891545666543,111.6838519619282,106.6295161901425,111.5522097320885,107.1472238945828,103.7510593217265,90.92727150832829,89.91399296398157,95.32563433443222,101.6321996654643,101.6801099273975,103.6758100281028,104.9445845871788,109.850854445123,109.6361864988502,113.9314762462897,120.7775704215583,125.295396295916,123.2224984028647,130.9965841119163,137.2208040348417,134.1332900554108,133.5242133220724,135.835297830328,142.298576642026,133.3219497736992,138.2971530788478,139.7924686852842,141.9790133545532,143.5320809702701,145.7687223379413,147.2876425112305,139.3599982989394,119.7996314058505,132.4880469166445,129.5461888031202,122.631371267688,120.4634357800366,122.6322683073126,119.2008892622124,113.983783375409,108.5943782668444,112.3554714347625,106.2507516031234,98.30858487506946,-0.04226399966231842,-4.338266491494508,-0.07474927572955115,-7.94216672805392
Alaska,11.34890970799691,12.63642276935339,13.42058804853486,12.49056436843543,12.77910986407169,14.52447694732798,15.96935701221676,17.9503014092422,19.48287463627347,17.47326917230519,17.38271932288814,17.04433949475057,23.91610596759397,25.92146763312597,28.63090667488778,28.98422073009688,31.3972691160289,29.74966049021549,30.2302173953711,33.3032954938209,33.92823702536485,34.45418556556071,35.83404462240548,35.69288673276296,35.5467708650833,40.0381193594459,41.1157012149815,41.22667113723959,42.24103785735858,42.86338874658318,43.57929803449802,42.55285485335693,42.73573690921856,42.89548673355522,46.20256408044379,47.49038354797332,45.42210252020771,43.65334610508253,39.07902583022265,37.28670675598667,37.1372842529921,37.08533744791854,36.15528114525827,34.04918957888557,33.91940513748544,35.0278035998431,33.40561066462908,33.72913017111802,34.51458856561383,34.25944031321193,35.96752670939378,2.169249525709908,24.61861700139687,0.04985739348237783,1.708086396181848
Arizona,24.90618876896169,26.99873131142554,30.17924130671997,34.4487198143441,36.73707235523559,38.22113248781446,43.77715299771831,50.50070576928276,49.28488353675831,56.1467240818791,52.87180580195678,59.88974686612926,58.47415318605204,54.16142200245655,58.52495655524342,61.0780349552418,56.27984560122199,56.38153125552682,59.58020455070737,65.48692331694228,63.09133168166478,63.95027991383213,66.78839119400394,69.07183501745799,71.79126792460568,66.73860229805211,68.58073578093729,71.73012586049357,76.72496609690218,80.62387372116325,86.64003946203125,88.86170857067798,88.26722618409947,90.49364319433506,97.28770024899487,97.29915664074369,100.5038157703516,102.3533962128536,102.6128525907862,93.86533584969496,99.48647661255596,97.66137209388766,95.45366867603795,99.30828791308076,97.29328102557913,94.9787844294639,90.85562563272441,90.4761409607041,94.09550865858584,92.53702528573464,80.13670753834111,2.217541964437697,55.23051876937942,-0.1340038509894174,-12.40031774739353
Arkansas,36.17888865702634,35.09128705181454,37.18910945809703,40.82986639786995,39.11251164842557,36.36552428516154,38.8575285952452,41.64905277273488,42.41858555264051,40.24593072066843,37.50556072985101,42.934561473439,42.71803220970997,47.09916217494983,44.98352474271712,49.14671968570897,50.00731131510793,47.0647346035246,50.97025108419717,51.31956657901861,50.7816613258973,49.73330321324474,51.36311063842653,50.43486129685432,54.30338000595283,57.66577287254773,60.19335241558279,59.15099622601839,60.52990600883398,62.72185966503208,63.34067810234598,62.49758406294794,61.20347413310908,62.19018754110523,62.51072768699397,60.23670471270586,62.09795117445358,63.37757228284011,64.17083190736187,61.54376616218247,66.08743611924405,67.4843365061633,66.25525048522556,68.51214698332812,68.91376088965649,59.05336454892492,62.1262498368652,64.17625678664918,70.78614615121803,65.0722024171453,54.74274607395549,0.5131129812447637,18.56385741692915,-0.158738385354976,-10.32945634318981
California,294.3667862468151,305.827812157877,312.7154308389535,329.2774228613088,304.4622245012941,311.4765230324139,326.8934202516346,354.4748262629854,345.2351958517854,362.0585916439135,344.4047405784009,334.2117825708234,298.7737254824724,293.476994651634,315.4972081503154,320.62034396533,306.6737983408599,335.8339332364648,344.5642475965111,359.3844243582882,360.198082008864,348.7662442967666,352.9306995388845,342.287922696416,359.306524348291,348.7471200385039,349.8029274761359,352.6656001873598,362.6657756403164,366.0954979563361,382.2831094378423,385.5557749312245,384.4184382979191,374.6305677721941,392.6849983663108,389.5745264849702,397.7846830138345,402.5523577558306,383.9982015484387,370.3546248156727,356.5880900699919,342.6512879000063,348.7456439120768,349.7060252538608,345.3766021588333,351.4085160454852,353.356131917475,356.5165476177115,358.5947177586534,358.1643732993674,303.4067141596339,0.03070974150337435,9.039927912818769,-0.1528841594023227,-54.75765913973351
Colorado,43.01755947130277,43.59168982028614,47.467615125736,51.06764921878912,50.48050742861712,51.80165636897205,55.13496417857417,58.31461526237798,58.44421093500172,58.8945850274116,58.87518130209431,57.82151664248944,58.9850626914243,57.15961712290895,60.9305689582126,61.5253518040416,60.73070220105957,61.40072172599555,63.76389094090432,64.98245926302309,66.54390755802854,67.76710838974385,68.80735572636378,72.49416839855574,73.00863116201943,73.05967248694664,76.01177207555921,76.15094005292707,78.41797730151436,80.45815159940575,85.51638040629662,93.30122288579402,91.60348527356965,91.00247995758477,93.54579100983293,95.75175952536658,96.62599246679173,99.33112038680815,97.38716625912421,93.3261933247177,95.88728076767741,92.50555883744606,91.20697900451327,92.13721178914372,92.77203102521257,91.30387160588475,88.42427592706285,88.77624019249575,90.06168948464062,91.72734663765011,79.8935675110129,0.857231523427318,36.87600803971013,-0.129010372156344,-11.83377912663721
Connecticut,47.83199363462074,45.89475555658795,47.21557497491307,48.57699121732812,45.42574353366401,41.68809270798153,43.43291684617108,43.05143534345683,43.96945541791098,42.01465284821667,40.14780588091005,35.43741411567443,35.44458406549101,34.77715774968825,37.96651600332075,37.86712373113257,39.53270202707786,39.72651230510758,42.24776682138896,43.73546105595778,40.44263389043007,39.62903830746531,40.03768632469342,38.07627918938108,37.39029264578908,36.71379288028425,39.41861860403659,42.31986844768951,39.91632410465368,41.16877562582221,42.7507670546332,41.56612377324731,40.04263658047734,42.96429699360036,44.71678290009498,43.90202161032265,40.91492336132496,40.12665581336545,37.65197472247249,35.95841529969929,36.44101452162919,35.03508454123288,34.26813321435196,34.64939260069961,34.97951876179282,36.32904924279243,34.0954400317057,33.85742220458837,37.38424068382367,36.63166172521256,33.76833256483217,-0.2940220551377836,-14.06366106978857,-0.07816541826191947,-2.863329160380388
Delaware,16.07230684830639,15.92951967884519,16.01380208420724,17.24351874525479,16.65740608431342,15.54310893163446,16.15702972056005,16.13979338098771,16.18348076172878,17.0772376515733,17.48943636108627,16.34290577729749,14.6983033905577,17.67178437771581,18.43277521522944,17.36930862008276,17.15185920583407,17.91916855302788,18.51277183862717,17.77557354945415,18.03733414160779,17.8892843349087,17.78383900833268,19.14192197858561,18.47316114511204,17.5171715210525,18.15474969859407,16.84952188047259,16.19621036683505,16.40024672196509,16.67941404960195,15.99631672017732,15.88197943456812,16.60949651660177,16.61852901624234,17.4036529449129,16.2370578892108,17.1157920212705,16.18002477217928,11.92186124019278,13.07915647507166,13.86588203186481,14.58600134074172,14.03560903075114,13.77629089077831,13.90539540125372,14.41948129045998,13.76698515442352,13.98931001028456,13.58957515553784,12.47130140076266,-0.2240503172027971,-3.601005447543734,-0.08228908865627671,-1.118273754775188
District of Columbia,13.64182062259071,11.8770807188266,11.30578946898908,11.8502161020428,9.84932521116556,7.889702271990346,7.69028043966291,7.922853536698209,7.450238894377206,6.045275050151247,5.249829764011619,4.691515533273417,5.183595754750523,5.024960373206039,5.238358345413126,4.737370400158987,5.204160386217334,5.000425508933269,4.902930105304346,5.039833168212478,4.436225395622063,4.384392878248567,4.36146562992114,4.53741630346758,4.50145938158484,4.419747127802207,4.378281419141769,4.256283724550465,4.066211481216007,4.14296980818999,4.313088307773124,4.082849816037108,4.186078280096729,3.95333726820189,4.021221873494425,3.933053955638846,3.189142372879558,3.380857983002605,3.080702250289295,3.178748599991291,3.22249188810059,3.090670022314318,2.649875885621467,2.823474756111573,3.012816404875874,2.956880797193725,2.757740098695449,2.585183098649665,2.856068275832279,2.807513641257306,2.400962973186026,-0.8239998135432116,-11.24085764940468,-0.1448080828876087,-0.4065506680712803
Florida,104.3542451670083,111.502510981567,121.6795214289037,132.2404855654077,124.2945415913943,125.9380877128103,134.5202404706605,138.1829884765579,146.1018020148535,153.4161939148773,155.7944541044594,156.051304558227,140.0179856133416,146.1417326457213,143.7164362695147,152.3586889352792,163.4012099929895,174.0106294723744,183.9093551001683,188.1878689325508,187.5240661214043,188.5046513517819,190.9733970025812,193.7397017335828,201.2005281001713,206.8485628810852,212.5019415182878,217.836280402888,230.3377854393209,229.8094247158558,239.0576247528786,237.3888498593795,241.1618876929451,246.5366486180384,257.1252655678668,260.0338452824406,259.0766223832607,256.689816742928,238.5297934926385,224.7018483826617,245.4611989389496,232.4283961165566,226.9741782744452,226.9815410885504,233.0301856833955,237.3833592000566,238.832695584686,238.42841293278,242.0091133226159,233.5527795073523,207.6363254966734,0.989725719010019,103.2820803296651,-0.1109661553390463,-25.91645401067888
Georgia,73.52775332339552,79.56803109722792,86.75990385796285,93.10609145951265,91.69193548097601,91.44388598380839,96.22602651369093,104.6984718590519,106.5253187619752,111.4423332144734,113.0475845531893,113.5286713000417,110.0973376909514,117.2636231084205,130.018405006321,136.6107748227402,131.3510571743626,136.842515239316,139.1275833066662,134.1672991144002,139.0473862449086,131.044267073228,130.7707113474057,140.2648272994745,143.0860550224887,151.5603087677104,156.0926161689601,157.1404870014948,158.3821791018707,160.9896113870856,169.6754904042313,161.6135869168588,166.6115210919453,170.4624234922769,175.3221791033661,185.6192599242588,182.9505066810526,185.5757932212333,172.6247943396333,163.0458025079867,175.2005306278884,160.0244578230026,141.6413538084774,142.9085040076573,148.0928633575967,145.6756383226008,144.5377369616361,141.8352400722194,141.9209236798041,136.4670209255623,116.591838807218,0.5856847725839609,43.06408548382248,-0.1456409173699589,-19.87518211834426
Hawaii,13.93104920578079,15.05576362370988,15.49527605512785,15.95117279966783,15.10327175267845,15.20793742441859,15.6177293872845,16.66758916851958,16.98523936191941,18.37608765184807,18.09243910824471,16.26881285529429,14.9092756820335,14.90788904227319,15.84116429090292,17.01486622906552,16.64895377861615,16.74459222936711,19.63981664436445,20.4910701150385,21.38997677359156,19.48474080313018,20.45224231081079,18.72287204824173,20.00932724638098,19.9970044132512,19.13537374910671,18.69167328511118,18.70496387879761,18.41404391316633,18.72720346307806,19.170969945842,20.43845304463404,21.50377770937153,22.45739739375145,23.03956838957236,23.23516625980976,23.99620949738323,19.26587413879109,18.81544640063689,20.41811675036505,20.62553276935158,20.29398524540414,20.14697012914332,19.57801183975222,19.78103679676448,19.81846857049251,20.43258288633984,20.30121291253332,20.51554678646558,14.92380826589489,0.07126233246682911,0.992759060114107,-0.2725610279253996,-5.591738520570686
